EntropicMoment - momento q=0.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
9  | 0 | 0.000 | 0.00000e+00    | 1.47951e-06       | position
10 | 0 | 0.000 | 0.00000e+00    | 1.46966e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 1.13219e-06       | position
12 | 0 | 0.000 | 0.00000e+00    | 1.48373e-06       | position
13 | 0 | 0.000 | 0.00000e+00    | 2.96421e-06       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.34035e-06       | position
15 | 0 | 0.000 | 0.00000e+00    | 1.48185e-06       | position
16 | 0 | 0.000 | 0.00000e+00    | 1.78005e-06       | position
17 | 0 | 0.000 | 0.00000e+00    | 2.44630e-06       | position
18 | 0 | 0.000 | 0.00000e+00    | 2.08170e-06       | position
19 | 0 | 0.000 | 0.00000e+00    | 1.42551e-06       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.48413e-06       | position
21 | 0 | 0.000 | 0.00000e+00    | 4.43448e-06       | position
22 | 0 | 0.000 | 0.00000e+00    | 1.47510e-06       | position
23 | 0 | 0.000 | 0.00000e+00    | 2.07843e-06       | position
24 | 0 | 0.000 | 0.00000e+00    | 2.44535e-06       | position
25 | 0 | 0.000 | 0.00000e+00    | 2.55309e-06       | position
26 | 0 | 0.000 | 0.00000e+00    | 3.65295e-06       | position
27 | 0 | 0.000 | 0.00000e+00    | 4.36292e-06       | position
28 | 0 | 0.000 | 0.00000e+00    | 8.09281e-06       | position
29 | 0 | 0.000 | 0.00000e+00    | 1.46230e-06       | position
30 | 0 | 0.000 | 0.00000e+00    | 9.13647e-06       | position
31 | 0 | 0.000 | 0.00000e+00    | 2.32555e-06       | position
32 | 0 | 0.000 | 0.00000e+00    | 1.01039e-05       | position
33 | 0 | 0.000 | 0.00000e+00    | 2.81912e-06       | position
34 | 0 | 0.000 | 0.00000e+00    | 4.55620e-06       | position
35 | 0 | 0.000 | 0.00000e+00    | 2.28297e-06       | position
36 | 0 | 0.000 | 0.00000e+00    | 2.58161e-06       | position
37 | 0 | 0.000 | 0.00000e+00    | 1.46454e-06       | position
38 | 0 | 0.000 | 0.00000e+00    | 1.48732e-06       | position
39 | 0 | 0.000 | 0.00000e+00    | 1.31968e-06       | position
40 | 0 | 0.000 | 0.00000e+00    | 1.46438e-06       | position
41 | 0 | 0.000 | 0.00000e+00    | 3.06654e-06       | position
42 | 0 | 0.000 | 0.00000e+00    | 1.06058e-05       | position
43 | 0 | 0.000 | 0.00000e+00    | 1.06672e-05       | position
44 | 0 | 0.000 | 0.00000e+00    | 5.68855e-06       | position
45 | 0 | 0.000 | 0.00000e+00    | 6.77742e-06       | position
46 | 0 | 0.000 | 0.00000e+00    | 7.47301e-06       | position
47 | 0 | 0.000 | 0.00000e+00    | 8.40635e-06       | position
48 | 0 | 0.000 | 0.00000e+00    | 1.38659e-05       | position
49 | 0 | 0.000 | 0.00000e+00    | 5.23157e-06       | position
50 | 0 | 0.000 | 0.00000e+00    | 1.28623e-05       | position


Renyi - momento (2e) alpha=1.800
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 3.31064e-07       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.29383e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.48434e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 1.42339e-06       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.43768e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 6.12769e-07       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.07205e-06       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 1.30066e-06       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.58806e-07       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.45628e-06       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.20891e-06       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.48262e-06       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.37836e-06       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.18108e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 1.35249e-06       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.26231e-06       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.32522e-06       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 1.39108e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.33137e-06       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.45876e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.34746e-06       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.16137e-06       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 9.60983e-07       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.26671e-06       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.31421e-06       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.31343e-06       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.38577e-06       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 1.12836e-06       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 8.01743e-07       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.47551e-06       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.20488e-06       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 1.41908e-06       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 1.13181e-06       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.46321e-06       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.18805e-06       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.47843e-06       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.27806e-06       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.45410e-06       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.48474e-06       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.04870e-06       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.33550e-06       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.22119e-06       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.14433e-06       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.16524e-06       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.39715e-06       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.31704e-06       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.47367e-06       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 8.38426e-07       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.42946e-06       | momentum


Renyi - posicion (2e) alpha=0.800
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.44026e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.96941e-06       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.87989e-06       | position
5  | 0 | 0.000 | 0.00000e+00    | 1.42184e-06       | position
6  | 0 | 0.000 | 0.00000e+00    | 3.48543e-06       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.18788e-06       | position
8  | 0 | 0.000 | 0.00000e+00    | 3.98038e-06       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.47258e-06       | position
10 | 0 | 0.000 | 0.00000e+00    | 1.20269e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 4.84990e-06       | position
12 | 0 | 0.000 | 0.00000e+00    | 1.73262e-06       | position
13 | 0 | 0.000 | 0.00000e+00    | 5.13117e-06       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.87692e-06       | position
15 | 0 | 0.000 | 0.00000e+00    | 3.50247e-06       | position
16 | 0 | 0.000 | 0.00000e+00    | 2.45014e-06       | position
17 | 0 | 0.000 | 0.00000e+00    | 2.28338e-06       | position
18 | 0 | 0.000 | 0.00000e+00    | 2.25642e-06       | position
19 | 0 | 0.000 | 0.00000e+00    | 3.62175e-06       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.48438e-06       | position
21 | 0 | 0.000 | 0.00000e+00    | 1.83831e-06       | position
22 | 0 | 0.000 | 0.00000e+00    | 1.67935e-06       | position
23 | 0 | 0.000 | 0.00000e+00    | 1.95745e-06       | position
24 | 0 | 0.000 | 0.00000e+00    | 2.59965e-06       | position
25 | 0 | 0.000 | 0.00000e+00    | 5.00518e-06       | position
26 | 0 | 0.000 | 0.00000e+00    | 1.44557e-06       | position
27 | 0 | 0.000 | 0.00000e+00    | 1.45707e-06       | position
28 | 0 | 0.000 | 0.00000e+00    | 1.48537e-06       | position
29 | 0 | 0.000 | 0.00000e+00    | 1.54327e-06       | position
30 | 0 | 0.000 | 0.00000e+00    | 3.62699e-06       | position
31 | 0 | 0.000 | 0.00000e+00    | 2.99379e-06       | position
32 | 0 | 0.000 | 0.00000e+00    | 1.48960e-06       | position
33 | 0 | 0.000 | 0.00000e+00    | 4.25799e-06       | position
34 | 0 | 0.000 | 0.00000e+00    | 1.47862e-06       | position
35 | 0 | 0.000 | 0.00000e+00    | 2.18040e-06       | position
36 | 0 | 0.000 | 0.00000e+00    | 2.14955e-06       | position
37 | 0 | 0.000 | 0.00000e+00    | 2.85626e-06       | position
38 | 0 | 0.000 | 0.00000e+00    | 1.67174e-06       | position
39 | 0 | 0.000 | 0.00000e+00    | 2.53777e-06       | position
40 | 0 | 0.000 | 0.00000e+00    | 1.48993e-06       | position
41 | 0 | 0.000 | 0.00000e+00    | 3.14172e-06       | position
42 | 0 | 0.000 | 0.00000e+00    | 2.40713e-06       | position
43 | 0 | 0.000 | 0.00000e+00    | 1.48089e-06       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.43571e-06       | position
45 | 0 | 0.000 | 0.00000e+00    | 2.23491e-06       | position
46 | 0 | 0.000 | 0.00000e+00    | 1.48717e-06       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.62352e-06       | position
48 | 0 | 0.000 | 0.00000e+00    | 2.11664e-06       | position
49 | 0 | 0.000 | 0.00000e+00    | 1.44997e-06       | position
50 | 0 | 0.000 | 0.00000e+00    | 1.46996e-06       | position


Renyi - momento (2e) alpha=2.000
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.40903e-06       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.45028e-06       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.36957e-06       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 1.44981e-06       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.22363e-06       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 6.24768e-07       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.65638e-08       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 5.35980e-07       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.19171e-07       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.47307e-06       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 8.87972e-07       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 1.40962e-06       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.41323e-06       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.33629e-06       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 4.19415e-07       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.47571e-06       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 1.28496e-06       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 1.28927e-06       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.36905e-06       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 1.18887e-06       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 1.34561e-06       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.43233e-06       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 5.76177e-07       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 6.51026e-07       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.42687e-06       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 1.42886e-06       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 5.22668e-07       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 5.87105e-07       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 1.36078e-06       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.14111e-06       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.42571e-06       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 3.34530e-07       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 7.26014e-07       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.39690e-06       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.45287e-06       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 1.24055e-06       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.45052e-06       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.47127e-06       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.38751e-06       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.45094e-06       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.05853e-06       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.19019e-06       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 9.39291e-07       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.43878e-06       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.82736e-07       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.88816e-07       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.23890e-06       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.29729e-06       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.32849e-06       | momentum


Renyi - momento (2e) alpha=0.600
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 2.22548e-06       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.60616e-04       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.77575e-05       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 2.82372e-05       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.38909e-05       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 7.98072e-05       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 2.61460e-04       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 3.63324e-04       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 8.89327e-05       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.04962e-04       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 2.70644e-05       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 6.34396e-05       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.98808e-04       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.12382e-03       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 4.98055e-04       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 9.83763e-04       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 3.87630e-04       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 2.77192e-03       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 3.69728e-04       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 7.75080e-04       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 2.71392e-03       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 5.20164e-03       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.08291e-04       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.33788e-04       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 6.28330e-03       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 3.97818e-03       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.46223e-03       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 1.61296e-03       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 4.06943e-03       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 6.27889e-03       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.08814e-02       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 9.85345e-03       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 9.07171e-03       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 7.50990e-03       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 2.53563e-03       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 5.22447e-03       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 6.12414e-04       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 8.72124e-04       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.19295e-03       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 1.32675e-03       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.55999e-03       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 1.76981e-03       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 1.46857e-03       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.10710e-02       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.34192e-03       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.81807e-03       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.59668e-03       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.35258e-03       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 1.37718e-03       | momentum


Shannon - posicion (2e)- atom: {atom.Symbol}
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.34273e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.40320e-06       | position
4  | 0 | 0.000 | 0.00000e+00    | 9.66523e-06       | position
5  | 0 | 0.000 | 0.00000e+00    | 6.31241e-06       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.22310e-06       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.16258e-06       | position
8  | 0 | 0.000 | 0.00000e+00    | 1.43538e-06       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.48456e-06       | position
10 | 0 | 0.000 | 0.00000e+00    | 1.31073e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 4.42463e-06       | position
12 | 0 | 0.000 | 0.00000e+00    | 4.70456e-06       | position
13 | 0 | 0.000 | 0.00000e+00    | 3.26111e-06       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.33349e-06       | position
15 | 0 | 0.000 | 0.00000e+00    | 1.43026e-06       | position
16 | 0 | 0.000 | 0.00000e+00    | 1.17766e-06       | position
17 | 0 | 0.000 | 0.00000e+00    | 3.94246e-06       | position
18 | 0 | 0.000 | 0.00000e+00    | 4.21326e-06       | position
19 | 0 | 0.000 | 0.00000e+00    | 1.45591e-06       | position
20 | 0 | 0.000 | 0.00000e+00    | 4.06715e-06       | position
21 | 0 | 0.000 | 0.00000e+00    | 5.40840e-06       | position
22 | 0 | 0.000 | 0.00000e+00    | 2.14159e-06       | position
23 | 0 | 0.000 | 0.00000e+00    | 2.67791e-06       | position
24 | 0 | 0.000 | 0.00000e+00    | 3.76995e-06       | position
25 | 0 | 0.000 | 0.00000e+00    | 2.26211e-06       | position
26 | 0 | 0.000 | 0.00000e+00    | 3.11469e-06       | position
27 | 0 | 0.000 | 0.00000e+00    | 2.92765e-06       | position
28 | 0 | 0.000 | 0.00000e+00    | 4.00902e-06       | position
29 | 0 | 0.000 | 0.00000e+00    | 3.91748e-06       | position
30 | 0 | 0.000 | 0.00000e+00    | 1.68669e-06       | position
31 | 0 | 0.000 | 0.00000e+00    | 4.09892e-06       | position
32 | 0 | 0.000 | 0.00000e+00    | 4.25360e-06       | position
33 | 0 | 0.000 | 0.00000e+00    | 1.54057e-06       | position
34 | 0 | 0.000 | 0.00000e+00    | 2.90036e-06       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.45895e-06       | position
36 | 0 | 0.000 | 0.00000e+00    | 2.66097e-06       | position
37 | 0 | 0.000 | 0.00000e+00    | 1.47207e-06       | position
38 | 0 | 0.000 | 0.00000e+00    | 2.59340e-06       | position
39 | 0 | 0.000 | 0.00000e+00    | 3.40505e-06       | position
40 | 0 | 0.000 | 0.00000e+00    | 3.77138e-06       | position
41 | 0 | 0.000 | 0.00000e+00    | 3.04113e-06       | position
42 | 0 | 0.000 | 0.00000e+00    | 4.97072e-06       | position
43 | 0 | 0.000 | 0.00000e+00    | 2.58508e-06       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.45571e-06       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.72904e-06       | position
46 | 0 | 0.000 | 0.00000e+00    | 1.45478e-06       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.47148e-06       | position
48 | 0 | 0.000 | 0.00000e+00    | 2.74501e-06       | position
49 | 0 | 0.000 | 0.00000e+00    | 1.96274e-06       | position
50 | 0 | 0.000 | 0.00000e+00    | 3.59130e-06       | position


Renyi - posicion (2e) alpha=1.600
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
2  | 0 | 0.000 | 0.00000e+00    | 1.34963e-06       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.42576e-06       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.44992e-06       | position
5  | 0 | 0.000 | 0.00000e+00    | 1.42530e-06       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.33290e-06       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.44425e-06       | position
8  | 0 | 0.000 | 0.00000e+00    | 1.45357e-06       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.44698e-06       | position
10 | 0 | 0.000 | 0.00000e+00    | 2.84545e-06       | position
11 | 0 | 0.000 | 0.00000e+00    | 1.45297e-06       | position
12 | 0 | 0.000 | 0.00000e+00    | 3.57499e-06       | position
13 | 0 | 0.000 | 0.00000e+00    | 2.13837e-06       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.43591e-06       | position
15 | 0 | 0.000 | 0.00000e+00    | 2.83048e-06       | position
16 | 0 | 0.000 | 0.00000e+00    | 1.34296e-06       | position
